nume_judet	salariu_mediu_net	populatie	nr_someri_per_capita	nume_localitate	nume_localitate_search	tip_localitate	teritoriu
cluj	3692	730216	161.4807607253	mihai viteazu	mihai viteazu$	sat	rural
cluj	3692	730216	161.4807607253	mihaiesti	mihaiesti$	sat	rural
cluj	3692	730216	161.4807607253	mintiu gherlii	mintiu gherlii$	sat	rural
cluj	3692	730216	161.4807607253	moara de padure	moara de padure$	sat	rural
cluj	3692	730216	161.4807607253	mociu	mociu$	sat	rural
cluj	3692	730216	161.4807607253	moldovenesti	moldovenesti$	sat	rural
cluj	3692	730216	161.4807607253	morau	morau$	sat	rural
cluj	3692	730216	161.4807607253	moristi	moristi$	sat	rural
cluj	3692	730216	161.4807607253	morlaca	morlaca$	sat	rural
cluj	3692	730216	161.4807607253	mortesti	mortesti$	sat	rural
cluj	3692	730216	161.4807607253	muncel	muncel$	sat	rural
cluj	3692	730216	161.4807607253	muntele baisorii	muntele baisorii$	sat	rural
cluj	3692	730216	161.4807607253	muntele bocului	muntele bocului$	sat	rural
cluj	3692	730216	161.4807607253	muntele cacovei	muntele cacovei$	sat	rural
cluj	3692	730216	161.4807607253	muntele filii	muntele filii$	sat	rural
cluj	3692	730216	161.4807607253	muntele rece	muntele rece$	sat	rural
cluj	3692	730216	161.4807607253	muntele sacelului	muntele sacelului$	sat	rural
cluj	3692	730216	161.4807607253	muresenii de campie	muresenii de campie$	sat	rural
cluj	3692	730216	161.4807607253	nadaselu	nadaselu$	sat	rural
cluj	3692	730216	161.4807607253	nadasu	nadasu$	sat	rural
cluj	3692	730216	161.4807607253	naoiu	naoiu$	sat	rural
cluj	3692	730216	161.4807607253	nasal	nasal$	sat	rural
cluj	3692	730216	161.4807607253	nearsova	nearsova$	sat	rural
cluj	3692	730216	161.4807607253	negreni	negreni$	sat	rural
cluj	3692	730216	161.4807607253	nicula	nicula$	sat	rural
cluj	3692	730216	161.4807607253	nima	nima$	sat	rural
cluj	3692	730216	161.4807607253	nires	nires$	sat	rural
cluj	3692	730216	161.4807607253	oas	oas$	sat	rural
cluj	3692	730216	161.4807607253	ocolisel	ocolisel$	sat	rural
cluj	3692	730216	161.4807607253	olariu	olariu$	sat	rural
cluj	3692	730216	161.4807607253	orman	orman$	sat	rural
cluj	3692	730216	161.4807607253	osoi	osoi$	sat	rural
cluj	3692	730216	161.4807607253	osorhel	osorhel$	sat	rural
cluj	3692	730216	161.4807607253	padurea iacobeni	padurea iacobeni$	sat	rural
cluj	3692	730216	161.4807607253	padureni	padureni$	sat	rural
cluj	3692	730216	161.4807607253	padurenii	padurenii$	sat	rural
cluj	3692	730216	161.4807607253	paglisa	paglisa$	sat	rural
cluj	3692	730216	161.4807607253	palatca	palatca$	sat	rural
cluj	3692	730216	161.4807607253	paniceni	paniceni$	sat	rural
cluj	3692	730216	161.4807607253	panticeu	panticeu$	sat	rural
cluj	3692	730216	161.4807607253	pata	pata$	sat	rural
cluj	3692	730216	161.4807607253	petea	petea$	sat	rural
cluj	3692	730216	161.4807607253	petresti	petresti$	sat	rural
cluj	3692	730216	161.4807607253	petrestii de jos	petrestii de jos$	sat	rural
cluj	3692	730216	161.4807607253	petrestii de mijloc	petrestii de mijloc$	sat	rural
cluj	3692	730216	161.4807607253	petrestii de sus	petrestii de sus$	sat	rural
cluj	3692	730216	161.4807607253	pietroasa	pietroasa$	sat	rural
cluj	3692	730216	161.4807607253	plaiesti	plaiesti$	sat	rural
cluj	3692	730216	161.4807607253	plaiuri	plaiuri$	sat	rural
cluj	3692	730216	161.4807607253	plopi	plopi$	sat	rural
cluj	3692	730216	161.4807607253	ploscos	ploscos$	sat	rural
cluj	3692	730216	161.4807607253	podeni	podeni$	sat	rural
cluj	3692	730216	161.4807607253	poiana fratii	poiana fratii$	sat	rural
cluj	3692	730216	161.4807607253	poiana horea	poiana horea$	sat	rural
cluj	3692	730216	161.4807607253	poieni	poieni$	sat	rural
cluj	3692	730216	161.4807607253	popesti	popesti$	sat	rural
cluj	3692	730216	161.4807607253	prelucele	prelucele$	sat	rural
cluj	3692	730216	161.4807607253	pruneni	pruneni$	sat	rural
cluj	3692	730216	161.4807607253	pruni	pruni$	sat	rural
cluj	3692	730216	161.4807607253	prunis	prunis$	sat	rural
cluj	3692	730216	161.4807607253	puini	puini$	sat	rural
cluj	3692	730216	161.4807607253	pustuta	pustuta$	sat	rural
cluj	3692	730216	161.4807607253	rachitele	rachitele$	sat	rural
cluj	3692	730216	161.4807607253	radaia	radaia$	sat	rural
cluj	3692	730216	161.4807607253	rasca	rasca$	sat	rural
cluj	3692	730216	161.4807607253	rascruci	rascruci$	sat	rural
cluj	3692	730216	161.4807607253	razbuneni	razbuneni$	sat	rural
cluj	3692	730216	161.4807607253	razoare	razoare$	sat	rural
cluj	3692	730216	161.4807607253	recea-cristur	recea-cristur$	sat	rural
cluj	3692	730216	161.4807607253	rediu	rediu$	sat	rural
cluj	3692	730216	161.4807607253	rogojel	rogojel$	sat	rural
cluj	3692	730216	161.4807607253	rosieni	rosieni$	sat	rural
cluj	3692	730216	161.4807607253	rotunda	rotunda$	sat	rural
cluj	3692	730216	161.4807607253	rugasesti	rugasesti$	sat	rural
cluj	3692	730216	161.4807607253	sacalaia	sacalaia$	sat	rural
cluj	3692	730216	161.4807607253	sacel	sacel$	sat	rural
cluj	3692	730216	161.4807607253	sacuieu	sacuieu$	sat	rural
cluj	3692	730216	161.4807607253	salatiu	salatiu$	sat	rural
cluj	3692	730216	161.4807607253	salatruc	salatruc$	sat	rural
cluj	3692	730216	161.4807607253	salicea	salicea$	sat	rural
cluj	3692	730216	161.4807607253	salisca	salisca$	sat	rural
cluj	3692	730216	161.4807607253	saliste	saliste$	sat	rural
cluj	3692	730216	161.4807607253	salistea noua	salistea noua$	sat	rural
cluj	3692	730216	161.4807607253	salistea veche	salistea veche$	sat	rural
cluj	3692	730216	161.4807607253	samboieni	samboieni$	sat	rural
cluj	3692	730216	161.4807607253	samboleni	samboleni$	sat	rural
cluj	3692	730216	161.4807607253	sancraiu	sancraiu$	sat	rural
cluj	3692	730216	161.4807607253	sandulesti	sandulesti$	sat	rural
cluj	3692	730216	161.4807607253	sanmarghita	sanmarghita$	sat	rural
cluj	3692	730216	161.4807607253	sanmartin	sanmartin$	sat	rural
cluj	3692	730216	161.4807607253	sannicoara	sannicoara$	sat	rural
cluj	3692	730216	161.4807607253	sanpaul	sanpaul$	sat	rural
cluj	3692	730216	161.4807607253	santejude	santejude$	sat	rural
cluj	3692	730216	161.4807607253	santejude-vale	santejude-vale$	sat	rural
cluj	3692	730216	161.4807607253	santioana	santioana$	sat	rural
cluj	3692	730216	161.4807607253	saradis	saradis$	sat	rural
cluj	3692	730216	161.4807607253	sarata	sarata$	sat	rural
cluj	3692	730216	161.4807607253	sardu	sardu$	sat	rural
cluj	3692	730216	161.4807607253	satu lung	satu lung$	sat	rural
cluj	3692	730216	161.4807607253	saula	saula$	sat	rural
cluj	3692	730216	161.4807607253	sava	sava$	sat	rural
cluj	3692	730216	161.4807607253	savadisla	savadisla$	sat	rural
cluj	3692	730216	161.4807607253	scrind-frasinet	scrind-frasinet$	sat	rural
cluj	3692	730216	161.4807607253	sic	sic$	sat	rural
cluj	3692	730216	161.4807607253	sicfa	sicfa$	sat	rural
cluj	3692	730216	161.4807607253	sigau	sigau$	sat	rural
cluj	3692	730216	161.4807607253	smida	smida$	sat	rural
cluj	3692	730216	161.4807607253	soimeni	soimeni$	sat	rural
cluj	3692	730216	161.4807607253	somesu cald	somesu cald$	sat	rural
cluj	3692	730216	161.4807607253	somesu rece	somesu rece$	sat	rural
cluj	3692	730216	161.4807607253	soporu de campie	soporu de campie$	sat	rural
cluj	3692	730216	161.4807607253	starcu	starcu$	sat	rural
cluj	3692	730216	161.4807607253	stejeris	stejeris$	sat	rural
cluj	3692	730216	161.4807607253	stoiana	stoiana$	sat	rural
cluj	3692	730216	161.4807607253	stolna	stolna$	sat	rural
cluj	3692	730216	161.4807607253	straja	straja$	sat	rural
cluj	3692	730216	161.4807607253	strambu	strambu$	sat	rural
cluj	3692	730216	161.4807607253	strucut	strucut$	sat	rural
cluj	3692	730216	161.4807607253	suaras	suaras$	sat	rural
cluj	3692	730216	161.4807607253	suatu	suatu$	sat	rural
cluj	3692	730216	161.4807607253	sub coasta	sub coasta$	sat	rural
cluj	3692	730216	161.4807607253	suceagu	suceagu$	sat	rural
cluj	3692	730216	161.4807607253	sucutard	sucutard$	sat	rural
cluj	3692	730216	161.4807607253	sumurducu	sumurducu$	sat	rural
cluj	3692	730216	161.4807607253	surduc	surduc$	sat	rural
cluj	3692	730216	161.4807607253	sutu	sutu$	sat	rural
cluj	3692	730216	161.4807607253	taga	taga$	sat	rural
cluj	3692	730216	161.4807607253	targusor	targusor$	sat	rural
cluj	3692	730216	161.4807607253	tarnita, cluj	tarnita, cluj$	sat	rural
cluj	3692	730216	161.4807607253	tarpiu	tarpiu$	sat	rural
cluj	3692	730216	161.4807607253	tauseni	tauseni$	sat	rural
cluj	3692	730216	161.4807607253	tauti	tauti$	sat	rural
cluj	3692	730216	161.4807607253	ticu	ticu$	sat	rural
cluj	3692	730216	161.4807607253	ticu-colonie	ticu-colonie$	sat	rural
cluj	3692	730216	161.4807607253	tiocu de jos	tiocu de jos$	sat	rural
cluj	3692	730216	161.4807607253	tiocu de sus	tiocu de sus$	sat	rural
cluj	3692	730216	161.4807607253	tioltiur	tioltiur$	sat	rural
cluj	3692	730216	161.4807607253	topa mica	topa mica$	sat	rural
cluj	3692	730216	161.4807607253	tranisu	tranisu$	sat	rural
cluj	3692	730216	161.4807607253	tritenii de jos	tritenii de jos$	sat	rural
cluj	3692	730216	161.4807607253	tritenii de sus	tritenii de sus$	sat	rural
cluj	3692	730216	161.4807607253	tritenii-hotar	tritenii-hotar$	sat	rural
cluj	3692	730216	161.4807607253	turda	turda$	municipiu	urban
cluj	3692	730216	161.4807607253	turea	turea$	sat	rural
cluj	3692	730216	161.4807607253	tureni	tureni$	sat	rural
cluj	3692	730216	161.4807607253	turmasi	turmasi$	sat	rural
cluj	3692	730216	161.4807607253	unguras	unguras$	sat	rural
cluj	3692	730216	161.4807607253	urca	urca$	sat	rural
cluj	3692	730216	161.4807607253	urisor	urisor$	sat	rural
cluj	3692	730216	161.4807607253	vad	vad$	sat	rural
cluj	3692	730216	161.4807607253	vaida-camaras	vaida-camaras$	sat	rural
cluj	3692	730216	161.4807607253	valcele	valcele$	sat	rural
cluj	3692	730216	161.4807607253	valcelele	valcelele$	sat	rural
cluj	3692	730216	161.4807607253	vale	vale$	sat	rural
cluj	3692	730216	161.4807607253	valea agrisului	valea agrisului$	sat	rural
cluj	3692	730216	161.4807607253	valea calda	valea calda$	sat	rural
cluj	3692	730216	161.4807607253	valea caseielului	valea caseielului$	sat	rural
cluj	3692	730216	161.4807607253	valea ciresoii	valea ciresoii$	sat	rural
cluj	3692	730216	161.4807607253	valea draganului	valea draganului$	sat	rural
cluj	3692	730216	161.4807607253	valea florilor	valea florilor$	sat	rural
cluj	3692	730216	161.4807607253	valea garboului	valea garboului$	sat	rural
cluj	3692	730216	161.4807607253	valea grosilor	valea grosilor$	sat	rural
cluj	3692	730216	161.4807607253	valea ierii	valea ierii$	sat	rural
cluj	3692	730216	161.4807607253	valea lui cati	valea lui cati$	sat	rural
cluj	3692	730216	161.4807607253	valea lui opris	valea lui opris$	sat	rural
cluj	3692	730216	161.4807607253	valea luncii	valea luncii$	sat	rural
cluj	3692	730216	161.4807607253	valea ungurasului	valea ungurasului$	sat	rural
cluj	3692	730216	161.4807607253	valea vadului	valea vadului$	sat	rural
cluj	3692	730216	161.4807607253	valeni	valeni$	sat	rural
cluj	3692	730216	161.4807607253	valisoara	valisoara$	sat	rural
cluj	3692	730216	161.4807607253	vanatori	vanatori$	sat	rural
cluj	3692	730216	161.4807607253	vechea	vechea$	sat	rural
cluj	3692	730216	161.4807607253	viisoara	viisoara$	sat	rural
cluj	3692	730216	161.4807607253	visagu	visagu$	sat	rural
cluj	3692	730216	161.4807607253	visea	visea$	sat	rural
cluj	3692	730216	161.4807607253	vistea	vistea$	sat	rural
cluj	3692	730216	161.4807607253	vlaha	vlaha$	sat	rural
cluj	3692	730216	161.4807607253	vultureni	vultureni$	sat	rural
cluj	3692	730216	161.4807607253	zorenii de vale	zorenii de vale$	sat	rural
constanta	2968	766315	111.5451237263	2 mai	2 mai$	sat	rural
constanta	2968	766315	111.5451237263	23 august	23 august$	sat	rural
constanta	2968	766315	111.5451237263	abrud	abrud$	sat	rural
constanta	2968	766315	111.5451237263	adamclisi	adamclisi$	sat	rural
constanta	2968	766315	111.5451237263	agigea	agigea$	sat	rural
constanta	2968	766315	111.5451237263	albesti	albesti$	sat	rural
constanta	2968	766315	111.5451237263	aliman	aliman$	sat	rural
constanta	2968	766315	111.5451237263	almalau	almalau$	sat	rural
constanta	2968	766315	111.5451237263	amzacea	amzacea$	sat	rural
constanta	2968	766315	111.5451237263	arsa	arsa$	sat	rural
constanta	2968	766315	111.5451237263	baltagesti	baltagesti$	sat	rural
constanta	2968	766315	111.5451237263	baneasa	baneasa$	sat	rural
constanta	2968	766315	111.5451237263	baraganu	baraganu$	sat	rural
constanta	2968	766315	111.5451237263	biruinta	biruinta$	sat	rural
constanta	2968	766315	111.5451237263	brebeni	brebeni$	sat	rural
constanta	2968	766315	111.5451237263	bugeac	bugeac$	sat	rural
constanta	2968	766315	111.5451237263	calugareni	calugareni$	sat	rural
constanta	2968	766315	111.5451237263	canlia	canlia$	sat	rural
constanta	2968	766315	111.5451237263	capidava	capidava$	sat	rural
constanta	2968	766315	111.5451237263	carvan	carvan$	sat	rural
constanta	2968	766315	111.5451237263	cascioarele	cascioarele$	sat	rural
constanta	2968	766315	111.5451237263	casian	casian$	sat	rural
constanta	2968	766315	111.5451237263	casicea	casicea$	sat	rural
constanta	2968	766315	111.5451237263	cerchezu	cerchezu$	sat	rural
constanta	2968	766315	111.5451237263	cernavoda	cernavoda$	oras	urban
constanta	2968	766315	111.5451237263	cetatea	cetatea$	sat	rural
constanta	2968	766315	111.5451237263	cheia	cheia$	sat	rural
constanta	2968	766315	111.5451237263	chirnogeni	chirnogeni$	sat	rural
constanta	2968	766315	111.5451237263	ciobanita	ciobanita$	sat	rural
constanta	2968	766315	111.5451237263	ciobanu	ciobanu$	sat	rural
constanta	2968	766315	111.5451237263	ciocarlia	ciocarlia$	sat	rural
constanta	2968	766315	111.5451237263	ciocarlia de sus	ciocarlia de sus$	sat	rural
constanta	2968	766315	111.5451237263	closca	closca$	sat	rural
constanta	2968	766315	111.5451237263	cobadin	cobadin$	sat	rural
constanta	2968	766315	111.5451237263	cochirleni	cochirleni$	sat	rural
constanta	2968	766315	111.5451237263	cogealac	cogealac$	sat	rural
constanta	2968	766315	111.5451237263	comana	comana$	sat	rural
constanta	2968	766315	111.5451237263	conacu	conacu$	sat	rural
constanta	2968	766315	111.5451237263	constanta	constanta$	municipiu	urban
constanta	2968	766315	111.5451237263	corbu	corbu$	sat	rural
constanta	2968	766315	111.5451237263	coroana	coroana$	sat	rural
constanta	2968	766315	111.5451237263	coslugea	coslugea$	sat	rural
constanta	2968	766315	111.5451237263	costinesti	costinesti$	sat	rural
constanta	2968	766315	111.5451237263	cotu vaii	cotu vaii$	sat	rural
constanta	2968	766315	111.5451237263	crangu	crangu$	sat	rural
constanta	2968	766315	111.5451237263	credinta	credinta$	sat	rural
constanta	2968	766315	111.5451237263	crisan	crisan$	sat	rural
constanta	2968	766315	111.5451237263	crucea	crucea$	sat	rural
constanta	2968	766315	111.5451237263	cuiugiuc	cuiugiuc$	sat	rural
constanta	2968	766315	111.5451237263	culmea	culmea$	sat	rural
constanta	2968	766315	111.5451237263	cumpana	cumpana$	sat	rural
constanta	2968	766315	111.5451237263	curcani	curcani$	sat	rural
constanta	2968	766315	111.5451237263	cuza voda	cuza voda$	sat	rural
constanta	2968	766315	111.5451237263	darabani	darabani$	sat	rural
constanta	2968	766315	111.5451237263	deleni	deleni$	sat	rural
constanta	2968	766315	111.5451237263	dobromir	dobromir$	sat	rural
constanta	2968	766315	111.5451237263	dobromiru din deal	dobromiru din deal$	sat	rural
constanta	2968	766315	111.5451237263	dorobantu	dorobantu$	sat	rural
constanta	2968	766315	111.5451237263	dropia	dropia$	sat	rural
constanta	2968	766315	111.5451237263	dulcesti	dulcesti$	sat	rural
constanta	2968	766315	111.5451237263	dulgheru	dulgheru$	sat	rural
constanta	2968	766315	111.5451237263	dumbraveni	dumbraveni$	sat	rural
constanta	2968	766315	111.5451237263	dunarea	dunarea$	sat	rural
constanta	2968	766315	111.5451237263	dunareni	dunareni$	sat	rural
constanta	2968	766315	111.5451237263	eforie	eforie$	oras	urban
constanta	2968	766315	111.5451237263	esechioi	esechioi$	sat	rural
constanta	2968	766315	111.5451237263	faclia	faclia$	sat	rural
constanta	2968	766315	111.5451237263	fantana mare	fantana mare$	sat	rural
constanta	2968	766315	111.5451237263	fantanele	fantanele$	sat	rural
constanta	2968	766315	111.5451237263	faurei	faurei$	sat	rural
constanta	2968	766315	111.5451237263	floriile	floriile$	sat	rural
constanta	2968	766315	111.5451237263	furnica	furnica$	sat	rural
constanta	2968	766315	111.5451237263	galbiori	galbiori$	sat	rural
constanta	2968	766315	111.5451237263	galita	galita$	sat	rural
constanta	2968	766315	111.5451237263	garliciu	garliciu$	sat	rural
constanta	2968	766315	111.5451237263	garlita	garlita$	sat	rural
constanta	2968	766315	111.5451237263	general scarisoreanu	general scarisoreanu$	sat	rural
constanta	2968	766315	111.5451237263	gherghina	gherghina$	sat	rural
constanta	2968	766315	111.5451237263	ghindaresti	ghindaresti$	sat	rural
constanta	2968	766315	111.5451237263	goruni	goruni$	sat	rural
constanta	2968	766315	111.5451237263	gradina	gradina$	sat	rural
constanta	2968	766315	111.5451237263	graniceru	graniceru$	sat	rural
constanta	2968	766315	111.5451237263	gura dobrogei	gura dobrogei$	sat	rural
constanta	2968	766315	111.5451237263	hagieni	hagieni$	sat	rural
constanta	2968	766315	111.5451237263	harsova	harsova$	oras	urban
constanta	2968	766315	111.5451237263	hateg	hateg$	sat	rural
constanta	2968	766315	111.5451237263	horia	horia$	sat	rural
constanta	2968	766315	111.5451237263	independenta	independenta$	sat	rural
constanta	2968	766315	111.5451237263	ion corvin	ion corvin$	sat	rural
constanta	2968	766315	111.5451237263	istria	istria$	sat	rural
constanta	2968	766315	111.5451237263	ivrinezu mare	ivrinezu mare$	sat	rural
constanta	2968	766315	111.5451237263	ivrinezu mic	ivrinezu mic$	sat	rural
constanta	2968	766315	111.5451237263	izvoarele	izvoarele$	sat	rural
constanta	2968	766315	111.5451237263	izvoru mare	izvoru mare$	sat	rural
constanta	2968	766315	111.5451237263	lanurile	lanurile$	sat	rural
constanta	2968	766315	111.5451237263	lazu	lazu$	sat	rural
constanta	2968	766315	111.5451237263	lespezi	lespezi$	sat	rural
constanta	2968	766315	111.5451237263	limanu	limanu$	sat	rural
constanta	2968	766315	111.5451237263	lipnita	lipnita$	sat	rural
constanta	2968	766315	111.5451237263	lumina	lumina$	sat	rural
constanta	2968	766315	111.5451237263	luminita	luminita$	sat	rural
constanta	2968	766315	111.5451237263	magura	magura$	sat	rural
constanta	2968	766315	111.5451237263	mangalia	mangalia$	municipiu	urban
constanta	2968	766315	111.5451237263	medgidia	medgidia$	municipiu	urban
constanta	2968	766315	111.5451237263	mereni	mereni$	sat	rural
constanta	2968	766315	111.5451237263	mihai viteazu	mihai viteazu$	sat	rural
constanta	2968	766315	111.5451237263	mihail kogalniceanu	mihail kogalniceanu$	sat	rural
constanta	2968	766315	111.5451237263	miorita	miorita$	sat	rural
constanta	2968	766315	111.5451237263	mircea voda	mircea voda$	sat	rural
constanta	2968	766315	111.5451237263	mireasa	mireasa$	sat	rural
